asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS203041,FR - FINANCIERE-CEP,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS13610,US - PROVOCRAFT-NOVELTY,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS41038,NL - MEDIACASTER-AS,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS137125,IN - NETSAT-AS Netsat Communications Private Limited,115712,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS216262,DE - AMBER-LIGHT,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS270248,BR - VIA FIBER INTERNET E TELECOMUNICACOES,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS265061,BR - MIRIANE ARAUJO LIMA DE OLIVEIRA - ME,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS212825,"UA - NIMNET-AS Nim-Net, Novy Rozdil",256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS27994,AR - Servicios para el Transporte de Informacion S.A.,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17080,US - CHUUNILAB-01,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS268462,BR - NEXUS TELECOMUNICACOES LTDA,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS59989,LB - THGLOBALVISION16,6144,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15566,HU - INFOTECHNA Budapest,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS34622,SE - BIK,16640,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS137426,AU - SIMMITSERVICES-AS-AP Simm IT Services,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS52557,BR - FLYNET TELECOM LTDA - ME,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS42686,DK - BLUEIT,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS54790,US - SHARECARE,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS43868,DE - MSGSYSTEMS1,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS329290,ZA - Vumacam-Pty-Ltd,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS50391,GB - DIVERGENT DIVERGENT NETWORKS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS35745,PL - PROVECTOR-AS,24576,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS154391,IN - IRINN-ICOMNET-AS-IN ICOMNET COMMUNICATION PRIVATE LIMITED,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS149415,BD - MBI-AS-AP Matuail Broadband Internet,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS21312,"UA - CHEREDA-SM-AS Sumy, Ukraine",3072,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS64471,RO - ABC-ASIGURARI-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS14270,CA - EAGLE-CA-1,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS6059,US - UMS2-ASN,105728,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS35858,US - ATMOS-ENERGY,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS329469,CM - Access-BANK-CAMEROON-PLC,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS328823,NG - JAIZ-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265456,BR - ALELO S.A.,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS399288,US - WEATHERTAP,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS44968,SI - IPROM-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28000,UY - LACNIC - Latin American and Caribbean IP address,3584,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS57000,AE - LINKIWAY,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS401703,US - ORDINAL-ADV-01,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS14105,US - NO,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15836,MD - AXAUTSYS ARAX AS,27648,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS133234,IN - PLUSNETCOMMUNICATION-AS-IN PLUSNET COMMUNICATION PVT. LTD.,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28440,MX - INPRO TELECOM SA DE CV,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS36175,US - MYFAM-DC1,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS18521,US - AMERICAN-CAMPUS-COMMUNITIES,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17351,US - THINQ,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS60138,IR - NAROON,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS33622,US - NEXET-NETWORK,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS35041,SE - NET-BINERO-STHLM1,124672,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS64130,PE - M & B Soluciones Peru S.A.C. FASTNET,2816,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS263464,BR - Souza Cortes Elet. Elet. Ltda ME,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS62333,RU - YULIA,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS39539,RU - ASLITPRO,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS209686,FR - -Reserved AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS42964,HU - SIGMANET-HU-AS,2560,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15854,DE - HP_WEBSERVICES,391424,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS201893,PL - BLUE-DOT-AS,3584,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS2586,EE - UNINET-AS Sopruse pst 145,177408,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS149810,MM - ACL-AS-AP AnyNet,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS44106,RO - VIO-NET-INTERNET-PROVIDER-AS,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS396984,CA - STAGE2DATA,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS41582,SI - LJU-AIRPORT-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS264567,BR - JOSE DAS GRACAS SOARES DE LIMA EIRELI,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS198164,PL - POL-SKONE-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS52781,BR - Pertec Servicos de Telecomunicacoes ltda,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS7767,US - EB,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS51411,IR - AFRA-RASA Afra-Rasa,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395214,CA - MICROCOM,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS271563,BR - Mega Mais Telecom Ltda me,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS262196,AR - Interface,14336,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS208537,NL - M3NETWORKS,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395652,US - COUNTYOFBERGEN,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS140890,US - SAMLOW-APNIC-AS-AP McDonalds Corporation,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS139296,BD - BWDB-AS-AP Bangladesh Water Development Board,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS398829,Unknown - -Reserved AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28424,MX - DISTROKOM S DE RL DE CV,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS30432,US - STRATA-NETWORKS,30464,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS11377,US - SENDGRID,263936,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS15873,RO - OGILVY-AS Ogilvy & Mather Advertising SRL,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS33039,CA - UNIFYMEDIA,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS393353,US - ACUFCU,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS41221,"MD - MD-AS Bd. Stefan cel Mare,10",512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS28050,CR - ADN Solutions S.A. Rokru Int.,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS207354,CZ - TELECONNECT,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS11802,BR - Centro de Informatica e Automacao do Estado de SC,12288,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS266195,BR - ERIC BG COMUNICACAO MULTIMIDIA - ME,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS4912,US - CENTIER,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS13684,US - ASN-MEDTRONIC-1,66816,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS4594,HK - HKISL-ASN Internet Solutions Limited,2816,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS13712,US - SMUMN,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS213405,HR - INGSERVIS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS206364,FI - SUOMICOM,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS61296,CZ - TECHCOM-AS TechCom s.r.o.,17408,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS136772,AU - DSAPAC-AS-AP DASSAULT SYSTEMES AUSTRALIA PTY LTD,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS204754,NL - SYSACTIVE,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS60446,TR - DATEMA,5376,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS40091,US - WVVANET,7680,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS139952,ID - TRIDATA-AS-ID PT Trisari Data Indonusa,5632,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-06-19T22:18:51.399555+00:00,2026-07-10T22:25:19.321862+00:00,0,0,
